App_Name,Remarks,Sentiment,Label,Score,Date_of_Remark
Mini Metro,"This game is simple, in the sense of a minimalist premise: There are metro stations of different shapes. Stations slowly spawn passengers, whose destination is indicated by their shape. Use your fingers to draw lines between stations that your cars travel on. Every Sunday you'll get new assets - locomotives, train cars or the ability to create another line (instead of just adding more stations to existing ones). Sooner or later it becomes a race against collapse. Worth well over asking price! :)",POSITIVE,0,0.763335943,16-Jan-19
Mini Metro,"This is a fun time sink for mass transit nerds. The UI is polished if a bit lacking in explanations and tooltips. Visually, it is very appealing. However, there really is a lot of lacking content and features for a paid app. Major world cities with mass transit systems such as Chicago are excluded from the game. And there does not appear to be any feature to save your work in creative mode, so when you exit the app, it is gone.",NEGATIVE,1,0.995381117,5-Nov-19
Mini Metro,"Hey devs. I like the game, but you really need to put a setting to turn off the hint pop-ups that endlessly show up every single time a new station appears. I understand how to play the game and I dont need it covering a large portion of my screen constantly, just because it think I dont know how to drag a line or add a new train to a line. Its frustrating and makes me unable to play the game. Sure, maybe a 5 year old would need that, but to me its just annoying.",NEGATIVE,1,0.999075413,26-Apr-22
Mini Metro,"I unlocked all the levels within 2, days. Thought  that wasn't as hard as I thought.  I scrolled through all the levels, then i noticed a little corner of the first few levels were peeling off. I thought of the labels of a medicine bottle instantly, and clicked it for more. A new challenge awaits me. Great game. Hoping for more features. EDIT: Just finished I think, only three old-school levels? :( -1000/10. Just kidding, it's great.",POSITIVE,0,0.987802088,1-Feb-19
Mini Metro,"UX needs to be improved for unlocking hard mode. There needs to be an option that shows you are trying to unlock hard mode, and to block off accidental placement of things that are not allowed to meet requirements. Every stage has different requirements and it's annoying to flip back and forth to note what it is and then go back and play. And sometimes the game accidentally places things you don't want, and there goes your progress to unlocking it.",NEGATIVE,1,0.99925071,5-Jun-23
Mini Metro,"It's an amazing game. But there is a bug or two that make it so you lose easier. There are way too many circle stations and you only get about two square stations. Second, for some reason as you build more lines and more stations appear, for no apparent reason some stations just fill up and the trams just pass by them and don't pick up the passengers. Please fix these bugs and the game would be perfect.",NEGATIVE,1,0.996931911,17-May-19
Mini Metro,"Excellent and Addictive game. UI can be a little fiddly with fingers - sometimes the wrong thing is selected when holding-and-dragging if things are overlapping or close together (eg selects locomotive instead of the line, selects the wrong line). Would be great if the scores for the Daily mode lasted longer than a week. Currently, the scores reset and are removed every Monday, which means you don't get to see how well you did on Sunday.",NEGATIVE,1,0.980730176,7-Nov-22
Mini Metro,"Fun and challenging! I've really enjoyed the simplicity, design, and challenge this game has. It was worth the one dollar in price, no ads (obviously), and so many levels! I wish there were more tips and tricks, or more customization for easier levels (it'd be really fun to build a complex track, for only a handful of station types, more complexity, without as much difficulty) but that's probably just because I'm not very good at this game.",POSITIVE,0,0.997582197,26-Nov-22
Mini Metro,"Great minimalist type game, simple enough to understand right off the bat. I appreciate the fact that there's no messing around with any lengthy unnecessary tutorials (the mechanics are simple enough to not warrant one, It's seriously not that difficult) the controls are a bit finicky, I find it hard to remove a track from a station, and everytime I do manage to do it I have no idea how I did it, but apart from that definitely worth the 99 cents.",POSITIVE,0,0.792764544,28-Nov-20
Mini Metro,This is a cool game. The simple idea is to connect up stations in a rail network and transport the passengers. Simple enough right? But the stations become more and more crowded and you get more and more different shapes that need to be transported around your network. And most levels have some kind of water to bridge or tunnel which you often have limited supply. It's a real challenging puzzle game which keeps drawing you in to play more. I really like this game so I can recommend it 100%,POSITIVE,0,0.999602139,16-Nov-19
Mini Metro,"Interesting concept, but there aren't clear goals, beyond just  continue to survive , and as a result there's no satisfaction of having achieved them or finishing a level. Less of a puzzle, more of a stress test. Also, the controls are difficult: sometimes when I'm trying to drag a line, a vehicle that was hidden behind a station moves instead and I can't easily move it back to its original line. For the first while I didn't even realize I could remove a station from a line!",NEGATIVE,1,0.999470055,18-Aug-19
Mini Metro,"Fascinating gameplay in an amazing package, perfect for those who have ever dreamt of designing their own subway map, or, alternatively for others, just a fun, ad-free and therapeutic strategic game. Daily challenges provide a constant motivation to play the game to work one's way up the ever changing leadership boards, while various modes cater to players looking for more difficult gameplay, even if I'm not a fan of Extreme mode. Best money I've spent in a long time",POSITIVE,0,0.99974376,4-Aug-19
