App_Name,Remarks,Sentiment,Score,Date_of_Remark
Bubble Rangers: Endless Runner,absolute trash game. Don't waste your strength downloading this game. Lags uncomtrollably and installs malware on your device. Can hack all your crypto apps. Please avoid,LABEL_0,0.966534615,20-Jun-24
Bubble Rangers: Endless Runner,Game is extremely boring just downloaded for airdrop and got nothing in return please everyone rate them 1 star scam project #BubbleScam,LABEL_0,0.980417252,20-Jun-24
Bubble Rangers: Endless Runner,Too many adds and it's a harmful apps don't download its hack your phone and your card info be careful guys,LABEL_0,0.922411978,5-Jul-24
Bubble Rangers: Endless Runner,"Worse game ever. Lags, ads and shuts down sparodically. Don't download. ~ a $bubble farmer",LABEL_0,0.963513732,20-Jun-24
Bubble Rangers: Endless Runner,Guyzz I can't believe it is a lot better than any running game as it has a DOUBLE JUMP option??????????????????,LABEL_2,0.848554075,24-Jun-24
Bubble Rangers: Endless Runner,After playing the game I didn't see my point reflecting in the dash board what happened,LABEL_0,0.583278835,22-Jun-24
Bubble Rangers: Endless Runner,"If only you guys where more honest with your community things would have been better, most of us only played the game because of your promises of Airdrops reward at TGE and behold TGE came but no rewards And now claim date you're giving us dust, like why would I pay $7 to claim just $3 common now make it make sense ?? We were the one's that got people playing your game and you guys decide to treat us like this ?? And just so you know your game mechanics are very bad ????",LABEL_0,0.945690453,20-Jun-24
Bubble Rangers: Endless Runner,Very bad Team play game almost 3 month then reaward time bubble not given any reward ...don't download don't play this is scame Game Colect your Data only please don't download And Don't play,LABEL_0,0.939029932,21-Jun-24
Bubble Rangers: Endless Runner,Exceptional characters and smooth playing of the app. On top of it you will earn something.,LABEL_2,0.932939827,19-Apr-24
Bubble Rangers: Endless Runner,Too much worst game i have ever seen...donÂt play this game and donÂt waste your time.,LABEL_0,0.980315387,20-Jun-24
Bubble Rangers: Endless Runner,Scammers. You made us work for you with farming and the game and then we're not eligible for the airdrop???if I can give zero I would do it no hesitation,LABEL_0,0.849580646,20-Jun-24
Bubble Rangers: Endless Runner,"Glitch, i made Account and Played now after 1 hour i open app and it shows new account. Also leaderboard points decreases and my old account points over 8k isn't there. It's seriously glitch. Problem is it didn't ask how you have to login ( no option) taking login automatically that's worst. Second no backup account. Logout and loose all data. I know it's starting of your game but this is worst launch in web3. I am sorry but i have to say these words.",LABEL_0,0.909245014,9-Nov-23
Bubble Rangers: Endless Runner,Bubble Rangers is just an outstanding game. fun loving and adventurous. The more you play the more you are gonna love this game. Truly a GEM game.,LABEL_2,0.990181267,19-Apr-24
Bubble Rangers: Endless Runner,My game keeps crashing. If I launch the app it closes without loading or displaying anything,LABEL_0,0.949868619,17-Apr-24
Bubble Rangers: Endless Runner,"Good evening @Bubble I would commend your efforts for building this kind of project to a success phase. My. concern .is.that.i have downloaded the game more than twice it doesn't work on my device tecno spark 8c with 3gb ram and 64gb rom what could be reason behind it that I don't know I have wasted my data ,my efforts, my time and it shouldn't be this small defect that will spoil. all your efforts. And also my dream is to be a game developer can you pls tell me where the problem lies Thank",LABEL_0,0.600678325,30-Mar-24
Bubble Rangers: Endless Runner,"I am giving a five star for this game! Yes, it's a hard game, but the more you play, the more you will enjoy it, and you will become eager to face the challenges ahead with excitement. Just keep rising, and learn new strategy to avoid the obstacles. ??",LABEL_2,0.974339366,19-Apr-24
Bubble Rangers: Endless Runner,Embarrassing airdrop and old-fashioned gameplay. Scammers partnering with Samsung!,LABEL_0,0.915765107,20-Jun-24
Bubble Rangers: Endless Runner,"Bubble rangers game is fun to play with the different map, Always wanting to see the next available map",LABEL_2,0.972683907,19-Apr-24
Bubble Rangers: Endless Runner,"i love this game, exciting, everytime i jump those obstacles, my body also moving while changing directions ??",LABEL_2,0.983269334,2-Apr-24
Bubble Rangers: Endless Runner,Bubble Rangers is fun to play as well as challenging making it the best endless runner game ever. You cant help but fall in love with the cute characters. $BUBBLE rewards are cherry on the top.,LABEL_2,0.99030906,19-Apr-24
Bubble Rangers: Endless Runner,Lite! Nice game. Dev should work on improving the interface especially when game timing has been stretched. Weldone so far.,LABEL_2,0.893277466,12-Apr-24
Bubble Rangers: Endless Runner,Amazing game I love playing it everyday as a pass time.,LABEL_2,0.98952812,25-Jun-24
Bubble Rangers: Endless Runner,"Possibly the best web3 game out there now... so addictive, i love it. Vamos Imaginary ones team",LABEL_2,0.992725134,19-Apr-24
Bubble Rangers: Endless Runner,Just bummed out coz I spent almost 300 spins but they weren't added with the record below the wheel to get thr sentinel skin ????,LABEL_0,0.870509505,28-Apr-24
Bubble Rangers: Endless Runner,10/10 fun experience! Trying daily to beat personal bests while getting rewarded!!,LABEL_2,0.975817919,20-Apr-24
Bubble Rangers: Endless Runner,The Game Keep stopping when ever I wish to watch an ad and there by making me lose my points earned already.,LABEL_0,0.927406013,28-Mar-24
Bubble Rangers: Endless Runner,Game is very nice but same time is hang not good singe for long-term.plese resolved this issue.,LABEL_2,0.463051111,9-May-24
Bubble Rangers: Endless Runner,"Hey nice game to play on. please i have linked my account already but not getting any $BUBBLE points, kindly look into it. Thank you",LABEL_2,0.710819602,11-Apr-24
Bubble Rangers: Endless Runner,I am using wifi and 5g mobile network...both r good.. but still msg keeps popping and ending the game saying internet connection is very slow,LABEL_1,0.418924123,29-Apr-24
Bubble Rangers: Endless Runner,"Love the game and it gave me old vibes but could be better , love the interface but adds suck and I suggest for more powerups..",LABEL_2,0.574868977,2-Apr-24
Bubble Rangers: Endless Runner,I love this game. Keeps me in suspense and would always want to play more of it even in my very busy schedule.,LABEL_2,0.982856929,27-Mar-24
Bubble Rangers: Endless Runner,After update. Its superrr lag on my phone. Redminote 10s. Please optimizing the game. Pleasee,LABEL_0,0.473810315,13-Apr-24
Bubble Rangers: Endless Runner,"i must say this new update is awful as i can't login to my account, even after the heavy mb downloads of data",LABEL_0,0.946118355,11-Apr-24
Bubble Rangers: Endless Runner,Still rating it 5 stars but please adjust the camera angle so that it is easy to look what is ahead.,LABEL_2,0.573386371,14-Apr-24
Bubble Rangers: Endless Runner,"Good project, but I think something is wrong with the new app, it keeps showing error messages",LABEL_0,0.910118937,11-Apr-24
Bubble Rangers: Endless Runner,"The new update totally sucks, it's has become harder and not user friendly. Make amendments please",LABEL_0,0.975206375,14-Apr-24
Bubble Rangers: Endless Runner,This was a good game it's become addictive! I have played infinite runners nice skins colorful environment more play to come lfg from Philippines ??? A must play and recommend,LABEL_2,0.988534153,19-Apr-24
Bubble Rangers: Endless Runner,"A very beautiful game but trying to link to the ""io account"" is impossible the button is deactivated.",LABEL_1,0.363560051,29-Mar-24
Bubble Rangers: Endless Runner,Excellent Game but i am facing some problems I cannot Collect last week Result is it a Bug Or a glitch?,LABEL_0,0.723375618,28-Apr-24
Bubble Rangers: Endless Runner,Very interesting and no stress I really love the game apart from earning it also keep me busy when I'm less busy,LABEL_2,0.987896085,12-Apr-24
Bubble Rangers: Endless Runner,This new update sucks. Game is soo much lagy now. And gives error of slow internet even i have the fastest 5G internet connection,LABEL_0,0.954799294,3-May-24
Bubble Rangers: Endless Runner,Daily quests error because daily quests say get 3 rockets but in game there is not any rockets.,LABEL_0,0.676674068,21-Apr-24
Bubble Rangers: Endless Runner,It is a very interesting and fun game to play with adorable characters that you can play for hours and not get tired,LABEL_2,0.989778817,24-Mar-24
Bubble Rangers: Endless Runner,"Trying this new update, it just downloads, but can't install. I have tried over 5 times",LABEL_0,0.846334934,22-May-24
Bubble Rangers: Endless Runner,Their should be a withdrawal button in-game for players to claim their earnings So that players like I that was disenfranchised when it was time to reap rewards from the socialfi activities I engaged in could have some earnings to fall back on.,LABEL_1,0.751264215,23-May-24
